実装済み	区分	//ID	Name	Jname	Type	Price	Sell	Weight	ATK	DEF	Range	Slot	Job	Gender	Loc	wLV	eLV	resorce	View	Refine	{UseScript}	{EquipScript}	{UnEquipScript}			ID	Upper	Zone	Dropable	Sellable	Storageable	GuildStorageable	Cartable	Delay	Cooldown	Buyingable	Nonconsume	DropEffect	"ID,Upper,Zone,Dropable,Sellable,Storageable,GuildStorageable,Cartable,Delay,Cooldown,Buyingable,Nonconsume,DropEffect"	//	条件詳細			
		100848	consum	ウォーターメロンプリン	2		30	30					2074075135	2			1				"{ percentheal 3,3; },{},{}"			"100848,consum,ウォーターメロンプリン,2,,30,30,,,,,2074075135,2,,,1,,,{ percentheal 3,3; },{},{}"		100848	0	0	1	0	0	1	1	0	0	0	0	0	"100848,0,0,1,0,0,1,1,0,0,0,0,0"	//ウォーターメロンプリン	NPC売却・倉庫への移動のみ			
		100849	consum	ウォーターメロンバッグ(50個)	2		1500	1500					2074075135	2			1				"{ getitem2 100848,50,1,0,0,0,0,0,0,604800; },{},{}"			"100849,consum,ウォーターメロンバッグ(50個),2,,1500,1500,,,,,2074075135,2,,,1,,,{ getitem2 100848,50,1,0,0,0,0,0,0,604800; },{},{}"		100849	0	0	1	0	0	1	1	0	0	0	0	0	"100849,0,0,1,0,0,1,1,0,0,0,0,0"	//ウォーターメロンバッグ(50個)	NPC売却・倉庫への移動のみ			
		100850	consum	ウォーターメロンバッグ(150個)	2		4500	4500					2074075135	2			1				"{ getitem2 100848,150,1,0,0,0,0,0,0,604800; },{},{}"			"100850,consum,ウォーターメロンバッグ(150個),2,,4500,4500,,,,,2074075135,2,,,1,,,{ getitem2 100848,150,1,0,0,0,0,0,0,604800; },{},{}"		100850	0	0	1	0	0	1	1	0	0	0	0	0	"100850,0,0,1,0,0,1,1,0,0,0,0,0"	//ウォーターメロンバッグ(150個)	NPC売却・倉庫への移動のみ			
		101137	consum	アニバーサリーBOX	2			0					2074075135	2			1				"{},{},{}"			"101137,consum,アニバーサリーBOX,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101137	0	0	1	1	0	1	1	0	0	0	0	0	"101137,0,0,1,1,0,1,1,0,0,0,0,0"	//アニバーサリーBOX	倉庫のみ			
		101169	consum	20周年記念花火	2		10	20					2074075135	2			1				"{},{},{}"			"101169,consum,20周年記念花火,2,,10,20,,,,,2074075135,2,,,1,,,{},{},{}"		101169	0	22	1	0	0	1	1	0	0	0	0	0	"101169,0,22,1,0,0,1,1,0,0,0,0,0"	//20周年記念花火	NPC売却・倉庫への移動のみ・PVP GVG TB 不可			
		101239	consum	七王家チョコパック(第四弾)	2		10	200					2074075135	2			1				"{},{},{}"			"101239,consum,七王家チョコパック(第四弾),2,,10,200,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		101286	consum	ローヤルゼリーパック	2			0					2074075135	2			1				"{},{},{}"			"101286,consum,ローヤルゼリーパック,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101286	0	0	1	1	0	1	1	0	0	0	0	0	"101286,0,0,1,1,0,1,1,0,0,0,0,0"	//ローヤルゼリーパック	倉庫のみ			
		101287	consum	イグドラシルの実パック	2			0					2074075135	2			1				"{},{},{}"			"101287,consum,イグドラシルの実パック,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101287	0	0	1	1	0	1	1	0	0	0	0	0	"101287,0,0,1,1,0,1,1,0,0,0,0,0"	//イグドラシルの実パック	倉庫のみ			
		101288	consum	イグドラシルの種パック	2			0					2074075135	2			1				"{},{},{}"			"101288,consum,イグドラシルの種パック,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101288	0	0	1	1	0	1	1	0	0	0	0	0	"101288,0,0,1,1,0,1,1,0,0,0,0,0"	//イグドラシルの種パック	倉庫のみ			
		101289	consum	カボチャパイパック	2			0					2074075135	2			1				"{},{},{}"			"101289,consum,カボチャパイパック,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101289	0	0	1	1	0	1	1	0	0	0	0	0	"101289,0,0,1,1,0,1,1,0,0,0,0,0"	//カボチャパイパック	倉庫のみ			
		101290	consum	アイテム鑑定Lv1の箱(30日)	2			0					2074075135	2			1				"{},{},{}"			"101290,consum,アイテム鑑定Lv1の箱(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101290	0	0	1	1	0	1	1	0	0	0	0	0	"101290,0,0,1,1,0,1,1,0,0,0,0,0"	//アイテム鑑定Lv1の箱(30日)	倉庫のみ・消耗しない			
		101291	consum	グリードLv1の箱(30日)	2			0					2074075135	2			1				"{},{},{}"			"101291,consum,グリードLv1の箱(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101291	0	0	1	1	0	1	1	0	0	0	0	0	"101291,0,0,1,1,0,1,1,0,0,0,0,0"	//グリードLv1の箱(30日)	倉庫のみ・消耗しない			
		101292	consum	リザレクションLv4の箱(30日)	2			0					2074075135	2			1				"{},{},{}"			"101292,consum,リザレクションLv4の箱(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101292	0	0	1	1	0	1	1	0	0	0	0	0	"101292,0,0,1,1,0,1,1,0,0,0,0,0"	//リザレクションLv4の箱(30日)	倉庫のみ・消耗しない			
		101293	consum	アイテム鑑定Lv1(30日)	2			0					2074075135	2			1				"{},{},{}"			"101293,consum,アイテム鑑定Lv1(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101293	0	0	1	1	0	1	1	0	0	0	0	0	"101293,0,0,1,1,0,1,1,0,0,0,0,0"	//アイテム鑑定Lv1(30日)	倉庫のみ・消耗しない			
		101294	consum	グリードLv1(30日)	2			0					2074075135	2			1				"{},{},{}"			"101294,consum,グリードLv1(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101294	0	0	1	1	0	1	1	0	0	0	0	0	"101294,0,0,1,1,0,1,1,0,0,0,0,0"	//グリードLv1(30日)	倉庫のみ・消耗しない			
		101295	consum	リザレクションLv4(30日)	2			0					2074075135	2			1				"{},{},{}"			"101295,consum,リザレクションLv4(30日),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		101295	0	0	1	1	0	1	1	0	0	0	0	0	"101295,0,0,1,1,0,1,1,0,0,0,0,0"	//リザレクションLv4(30日)	倉庫のみ・消耗しない			
		101368	consum	正体不明の箱	2		10	0					2074075135	2			1				"{},{},{}"			"101368,consum,正体不明の箱,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		101425	consum	自動お掃除機オメガの手紙	2		10	0					2074075135	2			1				"{},{},{}"			"101425,consum,自動お掃除機オメガの手紙,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101425	0	0	1	0	0	1	1	0	0	0	0	0	"101425,0,0,1,0,0,1,1,0,0,0,0,0"	//自動お掃除機オメガの手紙	NPC売却・倉庫への移動のみ・消耗しない			
		101426	consum	教皇の手紙	2		10	0					2074075135	2			1				"{},{},{}"			"101426,consum,教皇の手紙,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101426	0	0	1	0	0	1	1	0	0	0	0	0	"101426,0,0,1,0,0,1,1,0,0,0,0,0"	//教皇の手紙	NPC売却・倉庫への移動のみ・消耗しない			
		101427	consum	古王グローザの手紙	2		10	0					2074075135	2			1				"{},{},{}"			"101427,consum,古王グローザの手紙,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101427	0	0	1	0	0	1	1	0	0	0	0	0	"101427,0,0,1,0,0,1,1,0,0,0,0,0"	//古王グローザの手紙	NPC売却・倉庫への移動のみ・消耗しない			
		101428	consum	ハンニャの手紙	2		10	0					2074075135	2			1				"{},{},{}"			"101428,consum,ハンニャの手紙,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101428	0	0	1	0	0	1	1	0	0	0	0	0	"101428,0,0,1,0,0,1,1,0,0,0,0,0"	//ハンニャの手紙	NPC売却・倉庫への移動のみ・消耗しない			
		101430	consum	ポリングの名刺	2		10	10					2074075135	2			1				"{},{},{}"			"101430,consum,ポリングの名刺,2,,10,10,,,,,2074075135,2,,,1,,,{},{},{}"		101430	0	0	1	0	0	1	1	0	0	0	0	0	"101430,0,0,1,0,0,1,1,0,0,0,0,0"	//ポリングの名刺	NPC売却・倉庫への移動のみ			
		101431	consum	BAPの名刺	2		10	10					2074075135	2			1				"{},{},{}"			"101431,consum,BAPの名刺,2,,10,10,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		101522	consum	幻想叢書カード(アグネス)	2		10	0					2074075135	2			1				"{},{},{}"			"101522,consum,幻想叢書カード(アグネス),2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101522	0	0	1	0	0	1	1	0	0	0	0	0	"101522,0,0,1,0,0,1,1,0,0,0,0,0"	//幻想叢書カード(アグネス)	NPC売却・倉庫への移動のみ・消耗しない			
		101523	consum	幻想叢書カード(ヴェルナー)	2		10	0					2074075135	2			1				"{},{},{}"			"101523,consum,幻想叢書カード(ヴェルナー),2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101523	0	0	1	0	0	1	1	0	0	0	0	0	"101523,0,0,1,0,0,1,1,0,0,0,0,0"	//幻想叢書カード(ヴェルナー)	NPC売却・倉庫への移動のみ・消耗しない			
		101524	consum	幻想叢書カード(エレナ)	2		10	0					2074075135	2			1				"{},{},{}"			"101524,consum,幻想叢書カード(エレナ),2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101524	0	0	1	0	0	1	1	0	0	0	0	0	"101524,0,0,1,0,0,1,1,0,0,0,0,0"	//幻想叢書カード(エレナ)	NPC売却・倉庫への移動のみ			
		101525	consum	幻想叢書カード(ドブリス)	2		10	0					2074075135	2			1				"{},{},{}"			"101525,consum,幻想叢書カード(ドブリス),2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101525	0	0	1	0	0	1	1	0	0	0	0	0	"101525,0,0,1,0,0,1,1,0,0,0,0,0"	//幻想叢書カード(ドブリス)	NPC売却・倉庫への移動のみ			
		101583	consum	封印されたMVPカード帖	2		10	50					2074075135	2			1				"{},{},{}"			"101583,consum,封印されたMVPカード帖,2,,10,50,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		101710	consum	帰還の羽	2		10	0					2074075135	2			1				"{},{},{}"			"101710,consum,帰還の羽,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101710	0	0	1	0	1	1	1	0	0	0	0	0	"101710,0,0,1,0,1,1,1,0,0,0,0,0"	//帰還の羽	NPC売却のみ			
		101711	consum	ブルーブル	2		10	0					2074075135	2			1				"{},{},{}"			"101711,consum,ブルーブル,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101711	0	0	1	0	1	1	1	0	0	0	0	0	"101711,0,0,1,0,1,1,1,0,0,0,0,0"	//ブルーブル	NPC売却のみ			
		101712	consum	イエローブル	2		10	0					2074075135	2			1				"{},{},{}"			"101712,consum,イエローブル,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101712	0	0	1	0	1	1	1	0	0	0	0	0	"101712,0,0,1,0,1,1,1,0,0,0,0,0"	//イエローブル	NPC売却のみ			
		101713	consum	フラッシュ爆弾	2		10	0					2074075135	2			1				"{},{},{}"			"101713,consum,フラッシュ爆弾,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101713	0	0	1	0	1	1	1	0	0	0	0	0	"101713,0,0,1,0,1,1,1,0,0,0,0,0"	//フラッシュ爆弾	NPC売却のみ			
		101714	consum	ブラックホール	2		10	0					2074075135	2			1				"{},{},{}"			"101714,consum,ブラックホール,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101714	0	0	1	0	1	1	1	0	0	0	0	0	"101714,0,0,1,0,1,1,1,0,0,0,0,0"	//ブラックホール	NPC売却のみ			
		101715	consum	マッスルスター	2		10	0					2074075135	2			1				"{},{},{}"			"101715,consum,マッスルスター,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101715	0	0	1	0	1	1	1	0	0	0	0	0	"101715,0,0,1,0,1,1,1,0,0,0,0,0"	//マッスルスター	NPC売却のみ			
		101823	consum	煉獄のマッチ	2		10	0					2074075135	2			1				"{},{},{}"			"101823,consum,煉獄のマッチ,2,,10,0,,,,,2074075135,2,,,1,,,{},{},{}"		101823	0	0	1	0	0	1	1	0	0	0	0	0	"101823,0,0,1,0,0,1,1,0,0,0,0,0"	//煉獄のマッチ	NPC売却・倉庫への移動のみ・消耗しない			
		102110	consum	七王家チョコパック(第五弾)	2		10	200					2074075135	2			1				"{},{},{}"			"102110,consum,七王家チョコパック(第五弾),2,,10,200,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		102274	consum	よもぎ餅の名刺	2		10	10					2074075135	2			1				"{},{},{}"			"102274,consum,よもぎ餅の名刺,2,,10,10,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		102276	consum	狸の名刺	2		10	10					2074075135	2			1				"{},{},{}"			"102276,consum,狸の名刺,2,,10,10,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		102291	consum	ドッフルギャンガﾌﾌﾌﾌﾌﾌﾌﾌの名刺	2		20	10					2074075135	2			1				"{},{},{}"			"102291,consum,ドッフルギャンガﾌﾌﾌﾌﾌﾌﾌﾌの名刺,2,,20,10,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		102294	consum	エンハンスキューブII(グレイウルフ)	2			0					2074075135	2			1				"{},{},{}"			"102294,consum,エンハンスキューブII(グレイウルフ),2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		102294	0	0	1	1	0	1	1	0	0	0	0	0	"102294,0,0,1,1,0,1,1,0,0,0,0,0"	//エンハンスキューブII(グレイウルフ)	倉庫のみ			
		102410	consum	エンハンスキューブI(夜間闘技場)	2		10	10					2074075135	2			1				"{},{},{}"			"102410,consum,エンハンスキューブI(夜間闘技場),2,,10,10,,,,,2074075135,2,,,1,,,{},{},{}"																	条件なし			
		200007	consum	シャドウチェイサーVIPチケットの箱 [転生シーフ(ローグ)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200007,consum,シャドウチェイサーVIPチケットの箱 [転生シーフ(ローグ)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200007	0	0	1	1	0	1	1	0	0	0	0	0	"200007,0,0,1,1,0,1,1,0,0,0,0,0"	//シャドウチェイサーVIPチケットの箱 [転生シーフ(ローグ)系専用]	倉庫のみ			
		200008	consum	シャドウチェイサーソウルの箱 [転生シーフ(ローグ)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200008,consum,シャドウチェイサーソウルの箱 [転生シーフ(ローグ)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200008	0	0	1	1	0	1	1	0	0	0	0	0	"200008,0,0,1,1,0,1,1,0,0,0,0,0"	//シャドウチェイサーソウルの箱 [転生シーフ(ローグ)系専用]	倉庫のみ			
		200009	consum	コスたまMonstersVII	2			10					2074075135	2			1				"{},{},{}"			"200009,consum,コスたまMonstersVII,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200009	0	0	1	1	0	1	1	0	0	0	0	0	"200009,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまMonstersVII	倉庫のみ			
		200010	consum	アークビショップVIPチケットの箱 [転生アコライト(プリースト)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200010,consum,アークビショップVIPチケットの箱 [転生アコライト(プリースト)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200010	0	0	1	1	0	1	1	0	0	0	0	0	"200010,0,0,1,1,0,1,1,0,0,0,0,0"	//アークビショップVIPチケットの箱 [転生アコライト(プリースト)系専用]	倉庫のみ			
		200011	consum	アークビショップソウルの箱 [転生アコライト(プリースト)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200011,consum,アークビショップソウルの箱 [転生アコライト(プリースト)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200011	0	0	1	1	0	1	1	0	0	0	0	0	"200011,0,0,1,1,0,1,1,0,0,0,0,0"	//アークビショップソウルの箱 [転生アコライト(プリースト)系専用]	倉庫のみ			
		200012	consum	コスたまAnimalsVI	2			10					2074075135	2			1				"{},{},{}"			"200012,consum,コスたまAnimalsVI,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200012	0	0	1	1	0	1	1	0	0	0	0	0	"200012,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまAnimalsVI	倉庫のみ			
		200013	consum	イルシオンシリーズ選択交換チケットの箱	2			0					2074075135	2			1				"{},{},{}"			"200013,consum,イルシオンシリーズ選択交換チケットの箱,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200013	0	0	1	1	0	1	1	0	0	0	0	0	"200013,0,0,1,1,0,1,1,0,0,0,0,0"	//イルシオンシリーズ選択交換チケットの箱	倉庫のみ			
		200014	consum	イルシオンチケットの箱	2			0					2074075135	2			1				"{},{},{}"			"200014,consum,イルシオンチケットの箱,2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200014	0	0	1	1	0	1	1	0	0	0	0	0	"200014,0,0,1,1,0,1,1,0,0,0,0,0"	//イルシオンチケットの箱	倉庫のみ			
		200015	consum	コスたまMoonRabbitII	2			10					2074075135	2			1				"{},{},{}"			"200015,consum,コスたまMoonRabbitII,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200015	0	0	1	1	0	1	1	0	0	0	0	0	"200015,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまMoonRabbitII	倉庫のみ			
		200016	consum	ミンストレルVIPチケットの箱 [転生アーチャー(バード)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200016,consum,ミンストレルVIPチケットの箱 [転生アーチャー(バード)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200016	0	0	1	1	0	1	1	0	0	0	0	0	"200016,0,0,1,1,0,1,1,0,0,0,0,0"	//ミンストレルVIPチケットの箱 [転生アーチャー(バード)系専用]	倉庫のみ			
		200017	consum	ミンストレルソウルの箱 [転生アーチャー(バード)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200017,consum,ミンストレルソウルの箱 [転生アーチャー(バード)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200017	0	0	1	1	0	1	1	0	0	0	0	0	"200017,0,0,1,1,0,1,1,0,0,0,0,0"	//ミンストレルソウルの箱 [転生アーチャー(バード)系専用]	倉庫のみ			
		200018	consum	ワンダラーVIPチケットの箱 [転生アーチャー(ダンサー)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200018,consum,ワンダラーVIPチケットの箱 [転生アーチャー(ダンサー)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200018	0	0	1	1	0	1	1	0	0	0	0	0	"200018,0,0,1,1,0,1,1,0,0,0,0,0"	//ワンダラーVIPチケットの箱 [転生アーチャー(ダンサー)系専用]	倉庫のみ			
		200019	consum	ワンダラーソウルの箱 [転生アーチャー(ダンサー)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200019,consum,ワンダラーソウルの箱 [転生アーチャー(ダンサー)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200019	0	0	1	1	0	1	1	0	0	0	0	0	"200019,0,0,1,1,0,1,1,0,0,0,0,0"	//ワンダラーソウルの箱 [転生アーチャー(ダンサー)系専用]	倉庫のみ			
		200020	consum	コスたまHalloweenIV	2			10					2074075135	2			1				"{},{},{}"			"200020,consum,コスたまHalloweenIV,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200020	0	0	1	1	0	1	1	0	0	0	0	0	"200020,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまHalloweenIV	倉庫のみ			
		200021	consum	ソーサラーVIPチケットの箱 [転生マジシャン(セージ)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200021,consum,ソーサラーVIPチケットの箱 [転生マジシャン(セージ)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200021	0	0	1	1	0	1	1	0	0	0	0	0	"200021,0,0,1,1,0,1,1,0,0,0,0,0"	//ソーサラーVIPチケットの箱 [転生マジシャン(セージ)系専用]	倉庫のみ			
		200022	consum	ソーサラーソウルの箱 [転生マジシャン(セージ)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200022,consum,ソーサラーソウルの箱 [転生マジシャン(セージ)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200022	0	0	1	1	0	1	1	0	0	0	0	0	"200022,0,0,1,1,0,1,1,0,0,0,0,0"	//ソーサラーソウルの箱 [転生マジシャン(セージ)系専用]	倉庫のみ			
		200023	consum	コスたまGothic&LolitaII	2			10					2074075135	2			1				"{},{},{}"			"200023,consum,コスたまGothic&LolitaII,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200023	0	0	1	1	0	1	1	0	0	0	0	0	"200023,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまGothic&LolitaII	倉庫のみ			
		200024	consum	レンジャーVIPチケットの箱 [転生アーチャー(ハンター)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200024,consum,レンジャーVIPチケットの箱 [転生アーチャー(ハンター)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200024	0	0	1	1	0	1	1	0	0	0	0	0	"200024,0,0,1,1,0,1,1,0,0,0,0,0"	//レンジャーVIPチケットの箱 [転生アーチャー(ハンター)系専用]	倉庫のみ			
		200025	consum	レンジャーソウルの箱 [転生アーチャー(ハンター)系専用]	2			0					2074075135	2			1				"{},{},{}"			"200025,consum,レンジャーソウルの箱 [転生アーチャー(ハンター)系専用],2,,,0,,,,,2074075135,2,,,1,,,{},{},{}"		200025	0	0	1	1	0	1	1	0	0	0	0	0	"200025,0,0,1,1,0,1,1,0,0,0,0,0"	//レンジャーソウルの箱 [転生アーチャー(ハンター)系専用]	倉庫のみ			
		200026	consum	コスたまHairCollectionV(明色)	2			10					2074075135	2			1				"{},{},{}"			"200026,consum,コスたまHairCollectionV(明色),2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200026	0	0	1	1	0	1	1	0	0	0	0	0	"200026,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまHairCollectionV(明色)	倉庫のみ			
		200027	consum	コスたまHairCollectionV(暗色)	2			10					2074075135	2			1				"{},{},{}"			"200027,consum,コスたまHairCollectionV(暗色),2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200027	0	0	1	1	0	1	1	0	0	0	0	0	"200027,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまHairCollectionV(暗色)	倉庫のみ			
		200028	consum	コスたまFrozenIV	2			10					2074075135	2			1				"{},{},{}"			"200028,consum,コスたまFrozenIV,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200028	0	0	1	1	0	1	1	0	0	0	0	0	"200028,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまFrozenIV	倉庫のみ			
		200030	consum	コスたまGirlsSelectionVII	2			10					2074075135	2			1				"{},{},{}"			"200030,consum,コスたまGirlsSelectionVII,2,,,10,,,,,2074075135,2,,,1,,,{},{},{}"		200030	0	0	1	1	0	1	1	0	0	0	0	0	"200030,0,0,1,1,0,1,1,0,0,0,0,0"	//コスたまGirlsSelectionVII	倉庫のみ			
